"","symRSQ","rgccaRSQ","sgccaRSQ","prmRSQ","corrupt1","corrupt2","corrupt3","nTrueEmbeddings","nForSim"
"1",0.18650592410261,0.0827195427337693,0.018726097942524,0.0352632027675204,0.609763888455927,0.165764546766877,0.210256364382803,18,270
"2",0.548101844304453,0.166371239531728,0.595573100376879,0.0477581993073609,0.427419543452561,0.834130663238466,0.503782045654953,7,248
"3",0.699965654101412,0.390918372424846,0.449030498392422,0.0102277277807523,0.381508756242693,0.873847938142717,0.384614226967096,23,243
"4",0.558937246159763,0.238091888769868,0.504529295978701,0.0295060588977256,0.374398437514901,0.293096762150526,0.724977485090494,21,337
"5",0.462375652640425,0.418332752814637,0.553934741260822,0.000624993254617236,0.455329109355807,0.524379181861877,0.734328327700496,14,253
"6",0.537340032877412,0.576182515959349,0.566153587511158,0.00024421503713661,0.63562540281564,0.592308512330055,0.796196440979838,20,342
"7",0.641171254378337,0.589410384179412,0.655560290093703,0.00295172093252692,0.572125230543315,0.422844665311277,0.64963001050055,20,503
"8",0.658329765336938,0.597399752893188,0.641991566398773,0.0219164406680248,0.850411991216242,0.53172515463084,0.385423898510635,16,313
"9",0.651386395935548,0.501604686843359,0.709779240852967,0.0356929782930603,0.296256233751774,0.564767634123564,0.399145299568772,6,259
"10",0.755004828832078,0.659129278146909,0.647042973433406,5.98828839495469e-05,0.828503305278719,0.139867669716477,0.298100746236742,5,321
"11",0.615438504545648,0.463435039288322,0.487634845631952,0.0158794689485592,0.285802519693971,0.413880149461329,0.465193000249565,6,273
"12",0.353549676298877,0.493772558162102,0.556552317212778,0.000507327576808432,0.647325753420591,0.397627952136099,0.646167998947203,15,202
"13",0.443554344165812,0.0832171506701977,0.187849234612155,0.00179394744040866,0.688844299130142,0.184757147543132,0.26895415969193,24,364
"14",0.606104237609869,0.408698327149667,0.547674808826771,0.0173732935053939,0.67146651763469,0.857157441228628,0.668024730496109,9,267
"15",0.64247301406288,0.590096513705744,0.633558410137305,0.000787690821184916,0.255054455623031,0.802744422480464,0.288402925431728,23,341
"16",0.489132191689451,0.30054199561473,0.378181848044538,0.00123814676364741,0.822405597008765,0.278877531923354,0.378908155299723,20,358
"17",0.486050201380128,0.244611407503067,0.325216816997708,0.0140696700171318,0.382746345363557,0.101697526872158,0.498994036205113,16,239
"18",0.473850465257363,0.476074858969418,0.487545156122575,0.0422123505274433,0.593975476548076,0.854163099266589,0.817948744632304,21,394
"19",0.634898042666787,0.584246693768143,0.610320351851101,0.20914582269905,0.531561861746013,0.848002181388438,0.815163474529982,15,225
"20",0.625397341392009,0.574823201006384,0.631717335166447,0.018561085745655,0.89456695523113,0.383073377422988,0.776265232264996,20,413
"21",0.463515513978206,0.400826321560464,0.424489898976203,0.00034761552729704,0.530791392922401,0.687517928518355,0.40068127438426,12,383
"22",0.571914828566403,0.510309664713604,0.494342717311942,0.124367899044346,0.826799105107784,0.871600263565779,0.156974727660418,21,279
"23",0.388713181659241,0.402341878127633,0.393342607460417,0.00729269678516606,0.16048416942358,0.660371824540198,0.625790578499436,18,335
"24",0.566071628600214,0.511459913085051,0.540257822588242,0.0590620061233572,0.129669528082013,0.169585317745805,0.122720448113978,25,276
"25",0.573974513830053,0.287338770231485,0.380594555044674,9.20590717362872e-06,0.876880664378405,0.686052508093417,0.116967087239027,6,303
"26",0.626712412221635,0.295660789925771,0.192686681356382,0.0163800452006149,0.68826034963131,0.669386587664485,0.251778477057815,19,150
"27",0.504144409127359,0.363336270465502,0.446730557125625,0.0137391354355629,0.690437062829733,0.357147102430463,0.533344326540828,19,473
"28",0.711332847734013,0.613181357216094,0.694456226136815,0.034554448726561,0.620295972749591,0.843651887960732,0.458144040219486,6,168
"29",0.641063194092556,0.537719755681767,0.687258593145159,0.0274881321408986,0.519464167207479,0.826605805382133,0.627778280712664,11,217
"30",0.598835308741512,0.245801608903444,0.361962147639716,0.0296248136544452,0.303260792605579,0.738381074182689,0.585218067467213,20,217
"31",0.447711082740758,0.461858595850193,0.526921066150372,0.000690994161177367,0.728242911025882,0.203183805570006,0.404432828724384,18,324
"32",0.565644765070838,0.388399824920856,0.524980373796632,0.00225231742628717,0.35012213923037,0.562464787252247,0.449341815151274,8,321
