"","symRSQ","rgccaRSQ","sgccaRSQ","prmRSQ","corrupt1","corrupt2","corrupt3","nTrueEmbeddings","nForSim"
"60",0.370983801091124,0.0679834376135713,0.154954811568022,0.0335992393955917,0.136840878240764,0.430837310478091,0.153670559450984,5,378
"61",0.469291289672428,0.387768829107026,0.478090567151587,0.0184031811289066,0.788996493630111,0.294536794535816,0.537001184001565,20,290
"62",0.236255511056054,5.97102712373071e-05,0.10709024086297,0.00250793733332495,0.292824274860322,0.878860669210553,0.188285100832582,13,384
"63",0.657566338654409,0.631905968076808,0.72597409027156,4.09171576393854e-05,0.73063261192292,0.494256144016981,0.496094350330532,21,426
"64",0.276561314631559,0.121234700086594,0.0510543583554501,0.000468649769226684,0.32597758024931,0.250394508056343,0.420065531507134,21,183
"65",0.294630340199372,0.159812567642753,0.391080548520454,0.0467541874075681,0.858158621005714,0.327998207136989,0.425768608786166,16,224
"66",0.397255261317655,0.211256180024062,0.400317684596816,0.000350449069005072,0.453018905036151,0.640667020529509,0.452726487442851,17,506
"67",0.613916799664489,0.394140321436111,0.543582395303469,0.000543394586847846,0.186267693899572,0.58751232046634,0.418060159496963,24,418
"68",0.57357088054313,0.440940929417988,0.393353301220279,0.00168709762738367,0.469651770032942,0.27798166628927,0.246774776093662,19,435
"69",0.5058815103641,0.381193762149349,0.428005383535426,0.00548298928654268,0.10998451448977,0.534824766218662,0.527516762167215,8,326
"70",0.333902286790121,0.260186797447723,0.52241607460703,0.00834519505872298,0.67768009249121,0.647108986787498,0.881515607982874,17,197
"71",0.671773039796877,0.667337384816666,0.682346119437703,2.46134883278758e-05,0.30038944799453,0.237956895492971,0.212743468955159,25,285
"72",0.46856817634437,0.0443790963068551,0.330786782282328,0.000498526928071523,0.301183733344078,0.487117690779269,0.697051862627268,15,430
"73",0.655641440248548,0.249758126621413,0.534509309466627,0.114162946323711,0.856906381621957,0.394736540876329,0.439644074998796,8,308
"74",0.452209643834713,0.256116297011708,0.384064993077656,0.0144435939833908,0.670281232520938,0.216195668280125,0.510102751478553,20,363
"75",0.538492454913388,0.47243069838571,0.512149963257713,0.0188443719478154,0.749043489806354,0.798577748052776,0.163123729266226,19,257
"76",0.531065539695547,0.370619916140475,0.581772650422497,0.00924393952332254,0.643760495632887,0.488307580724359,0.490395495668054,18,345
"77",0.493743920671157,0.0488429930688627,0.0886396795793668,0.0318571613860064,0.423349720239639,0.593302112445235,0.125849596224725,8,276
"78",0.367290630656759,0.166022141598418,0.240153541495727,0.0199633613384993,0.154781795479357,0.177558309584856,0.499330884218216,13,377
"79",0.452955707071105,0.336408775519177,0.531540284135714,0.000359118317143458,0.565448358654976,0.564500110223889,0.742823904938996,12,409
"80",0.480923497038353,0.0290133020240352,0.259295257499687,0.00390075419352915,0.446261796168983,0.785167413949966,0.269498382508755,15,308
"81",0.666694948200962,0.558788262246513,0.6270887366707,0.00108344433202027,0.240054664388299,0.322346409782767,0.25835579726845,14,237
"82",0.497035287794701,0.291137280321511,0.281301104245019,0.0103181672813505,0.271274796314538,0.7504075743258,0.317096708714962,13,222
"83",0.366154875106546,0.263682629881548,0.27749133701365,0.0460952789807251,0.605568536929786,0.691772922873497,0.751863316260278,21,130
"84",0.602841251062932,0.586972265741112,0.562166202930219,0.00313996271598774,0.576613921299577,0.507570577599108,0.126981663145125,14,378
"85",0.4847725671234,0.244498641190429,0.441601070309138,0.0132078977651989,0.609812983497977,0.151478105597198,0.629206085763872,12,319
"86",0.54167656206568,0.444658339889214,0.503980519434783,0.0350354615088982,0.335844143480063,0.324085325561464,0.842678627185524,24,377
"87",0.337760592276848,0.196524293770237,0.237756026328088,0.0980617647560623,0.469705232419074,0.423733712732792,0.27515785060823,17,149
"88",0.657001127952622,0.705221739590798,0.719837366483992,0.00898198514116912,0.152985704131424,0.26315937731415,0.292295865900815,9,302
"89",0.758891586067522,0.295477295912364,0.723562265811417,0.00214366112637534,0.656225926242769,0.132243783399463,0.685767588205636,7,204
"90",0.689842309930354,0.424033446776514,0.592271123229641,0.00183478124767453,0.631011806428432,0.64840333070606,0.684772263281047,15,326
"91",0.497438845677233,0.327907907329129,0.47162886101363,0.0424013373582875,0.113769295997918,0.878627155348659,0.535379799827933,22,324
"92",0.46582775000753,0.0671283342753714,0.476281754919686,0.0049392498924486,0.55766435302794,0.394173405505717,0.530213471874595,25,202
"93",0.370370181925805,0.263062382596483,0.433679248222673,0.000728085662219943,0.356044120341539,0.226926992088556,0.535243632644415,13,294
"94",0.600888720610974,0.578286330200002,0.668982247356921,0.0177306461359121,0.529118394851685,0.749254440516233,0.536724865995348,17,412
"95",0.448985214317614,0.271110715228286,0.436839440780205,0.0148992158250864,0.129502647183836,0.720347709581256,0.43322352655232,10,238
"96",0.520489824178111,0.214829751893797,0.398062109699398,0.00655033095896271,0.3888925479725,0.25500318929553,0.255816904269159,11,326
"97",0.13415493255106,0.273749883711143,0.301835992177041,0.000862416260141395,0.260880401358008,0.287359902821481,0.71197177618742,13,181
"98",0.51906886201301,0.459972083654932,0.566754553822022,0.0251462549882994,0.442894400842488,0.254106513038278,0.334757517278194,10,313
"99",0.725225772589112,0.527581171872194,0.494021558546621,0.0256343558355903,0.552061053737998,0.644062386453152,0.125432609580457,10,337
"100",0.641223319612098,0.201916104827467,0.393888924231565,0.0175563053180612,0.552768488973379,0.856265970133245,0.396554940752685,23,280
"101",0.647933887074605,0.497048652618783,0.548861671617379,0.00103614229717386,0.410561130195856,0.806332440301776,0.663048709370196,25,294
"102",0.594439697593725,0.605463692559712,0.639175816961478,0.000194987124853571,0.852512205205858,0.650521773472428,0.831657188199461,15,334
"103",0.556225272677398,0.425402015154008,0.554842218037964,0.00917156820008404,0.595488282851875,0.606201159022749,0.831603435613215,20,257
"104",0.401054907428984,0.259447420093618,0.395347060438571,0.000149779230003016,0.499756676517427,0.445257890596986,0.407371507026255,24,292
"105",0.516567301226567,0.212122598317998,0.501156946708329,0.014628460726804,0.522510397806764,0.354443925619125,0.803683219850063,14,217
"106",0.460596581781169,0.213753015576851,0.454916790089812,0.0135040880785675,0.822649046964943,0.437789992429316,0.891700878739357,21,245
"107",0.65847804707346,0.370044670106331,0.613984947392843,0.00336677717266822,0.266242249123752,0.85000001527369,0.646548399887979,7,321
"108",0.532176581192621,0.625209680720256,0.725311962828203,0.00142523591052266,0.517811167240143,0.708523855358362,0.686260973662138,22,311
"109",0.245436453599636,0.0196647507377132,0.135051397560783,0.0188470729368308,0.444503442011774,0.783247891813517,0.651566127873957,19,163
"110",0.458122405759925,0.130551193704725,0.288982317370882,0.00250413660368844,0.635657954402268,0.532076355628669,0.44542015902698,24,343
"111",0.480724716410118,0.2684031696791,0.378644405525776,0.0221626547588963,0.284206043370068,0.150225963629782,0.50858482401818,15,339
"112",0.669672535982278,0.521490538759571,0.626592559497463,5.72787327217253e-07,0.559172410145402,0.688973595760763,0.609053887799382,22,295
"113",0.46697847898466,0.314834663437225,0.494927911559694,0.00178725434429882,0.196490853093565,0.526014595665038,0.482414075359702,15,331
"114",0.30205390990818,0.254115342834417,0.315416751242309,0.00644619090197415,0.580677751079202,0.277273132838309,0.357150959223509,21,333
"115",0.522953240790021,0.186173713767382,0.127296733404578,0.0253054458975998,0.147566566243768,0.488094978407025,0.590569797158241,7,371
"116",0.567238581639121,0.563499695885594,0.561956930511183,0.0595755555622531,0.6726812152192,0.648107072152197,0.258920295536518,16,372
"117",0.494663870670635,0.50944487769084,0.509535722094019,0.0356000267789335,0.16965392138809,0.546612255088985,0.534306688606739,20,366
"118",0.11830733006103,0.0169160334019957,0.0132858716526127,0.0297528173201838,0.356716938503087,0.228720158711076,0.388296953588724,8,186
"119",0.110592744372824,0.0507059365488299,0.155943686123964,4.06752536659416e-05,0.27096149250865,0.220793476328254,0.332708527520299,25,149
"120",0.507965915700662,0.361353074184439,0.596779951451762,0.177705654560986,0.452771017514169,0.768893140554428,0.88946987837553,14,298
